,symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare,Company
16,GOOGL,2007-12-31,2007,FY,1.3347548501103477,0.3381306732755994,0.4645512240926203,0.27127624217813945,1.1436892054502181,1.8250683767418452,1.6041938522467414,1.8250683767418452,9.676457993171432e-05,215077665967.1,208996072967.1,51.16365171017575,12.961181597182257,37.2402419857811,63.77263213724252,9.479096904240029,9.479096904240029,12.594687796355862,31.61212509124202,36.18722704831345,61.96938031444863,0.01954512562286702,0.015680707640354882,0.0,0.0,-0.9198836893949008,8.493378371607024,4226.43391521197,1.3738807532376085,0.0,0.0,0.07709118231147116,0.12775622445384732,0.1083827370639008,-0.41604665296489773,-0.14480185773327758,-2.4831500385466767,0.05234703705306248,3.7262596497746667,0.16601882606588936,0.1860889509541501,1.070066361447335,15253536000.0,19943715000.0,14643011000.0,0.0,1815057000.0,246637500.0,0.0,50.761613876256135,15.486144334145227,0.0,7.190472723932239,23.569456161868235,0.0,0.18527013978470122,-0.1932749819144808,GOOGL
17,GOOGL,2006-12-31,2006,FY,0.8796297019649815,0.25526016920201494,0.29698687740066537,0.13915842502903786,0.932631601052595,1.4133773400330214,1.2564478505396415,1.4133773400330214,0.08194239898144597,138886446839.04,135341775839.04001,45.130425306907085,13.096419975662235,38.78959266088499,82.78334565511322,8.150689609705255,8.150689609705255,12.76217209800322,33.231486614162556,37.799601575821086,80.67054248889261,0.02215800079878602,0.012079724394881758,0.05797630728927032,0.05347741186750579,-0.870349795233969,9.995383213231467,0.0,1.163467368720686,0.0,0.0,0.0,0.11585088313279586,0.10241563644841696,-0.5314324112667811,-0.17942601530969077,-3.3269247244898494,0.0,2.84912725701578,0.15108448106274056,0.1855963712573933,0.8959899471272279,11735260000.0,15147880000.0,11606336000.0,0.05797630728927032,1005158000.0,163372000.0,0.0,45.51229396703435,18.24288578510859,0.0,8.01981109245731,20.00779944025875,0.0,0.18060298688250595,-0.15782845237162751,GOOGL
18,GOOGL,2005-12-31,2005,FY,0.556343663057827,0.13281035532990643,0.22289980785151678,0.14693138590608618,0.7281516195803832,0.8536492336255018,0.8284825532657942,0.8536492336255018,0.04793798411405195,114530382982.68001,110653208982.68001,78.15655619786311,18.657532545528593,46.568007841956366,70.64521944028054,12.159561083321647,12.159561083321647,18.025922852049995,46.08457366557689,44.99155044668219,68.2536810475418,0.01279483192002952,0.014155239489989034,0.05615653622794965,0.05149392809234358,-1.614755798408223,12.07575021733764,0.0,1.678331537460497,0.0,0.0,0.0,0.07884226919668456,0.02703349447658364,-0.3408186964254203,-0.1365494513371214,-2.852902536315739,0.0,1.597154596778398,0.13875095222378883,0.1466257693265947,0.6976204013225276,8255687000.0,9141274000.0,8148215000.0,0.05615653622794965,535160500.0,74123500.0,0.0,40.9071899598603,16.40471606360312,0.0,8.922636836168703,22.249699329439757,0.0,0.15557954028243254,-0.07596842194543062,GOOGL
19,GOOGL,2004-12-31,2004,FY,0.2918916361005631,0.0365291163110327,0.08942333969817683,0.060227522266188174,0.19515714642165893,0.26808001449574737,0.25033462834726233,0.26808001449574737,0.00017407935784461326,52663567429.880005,52238596429.880005,131.94953743089155,16.512977433650768,53.90091687772505,80.02985709252656,17.97970657777796,17.97970657777796,16.379725227705936,52.78412031331815,53.46596103131487,79.38405260076378,0.007578654836313837,0.012495336569748583,0.0006493559699780407,0.0005740412048104773,-0.42940894140946684,7.913390800545292,0.0,2.4480017237966623,0.0,0.0,0.0,0.07074826689761111,0.05851689120772294,-0.32648990219478347,-0.10002279552104071,-2.148505115408189,0.0,0.46939997409353995,0.13407054534903998,0.12794473665988773,0.18623020227519646,2353097000.0,2735169000.0,2309170000.0,0.0006493559699780407,268517500.0,39423500.0,0.0,43.75859731351492,8.181151481182422,0.0,8.341218009912513,44.61474657198825,0.0,0.13626199021118066,-0.029195817431988645,GOOGL
20,GOOGL,2003-12-31,2003,FY,0.10661063320997365,0.007683292820391161,0.028758894909128262,0.015900971863372755,0.02434249968059678,0.04281853242713259,0.03514193034333347,0.04281853242713259,0.00048064215366088505,34513389792.49,34371003792.49,326.6828505271278,23.54361778394525,87.27734525026236,157.85198675696566,58.61947754214718,58.61947754214718,23.446487899516622,86.4651062795179,86.91728000730822,157.20076376433838,0.0030610728368092276,0.006335048551144525,0.011225096387383868,0.007583842250573177,-0.35819205912762603,2.3793979239930008,0.0,3.743042935029532,0.0,0.0,0.0,0.062231996802038836,0.12112574558957517,-0.447093780424585,-0.12060638473491986,-3.2117023015858597,0.0,0.08603612475282789,0.1753018408883566,0.1379393186073414,0.012221321276642091,324782000.0,483214000.0,277546000.0,0.011225096387383868,108342000.0,27784500.0,0.0,38.51595638002802,26.929403662835103,0.0,9.476591893464349,13.553957769355712,0.0,0.1794384904122153,-0.012857923045755506,GOOGL
21,GOOGL,2002-12-31,2002,FY,0.03196339410972738,0.007247522237135597,0.011291708880035908,0.008586469534919006,0.010641980176630499,0.012650801112993182,0.012643819474810181,0.012650801112993182,0.0007899432702473193,34513389792.49,34466499792.49,346.3252568083206,78.5273300883943,222.28699186867613,292.32037565526355,198.40640743470934,198.40640743470934,78.42064261057818,159.97521358878436,221.98499206189416,291.92322827284505,0.00288745905861976,0.003420904197178887,0.062442153915138,0.03786093721679238,-0.21763851305877494,2.589667962640211,0.0,1.5580095528618447,0.0,0.0,0.0,0.07223531767339844,0.0003346206935013873,-0.23957749653817667,-0.08463554702075958,-1.283442017734534,0.0,0.04541978262431417,0.5437430858371817,0.34748043905772746,0.005809850211920708,142288000.0,173857000.0,118857000.0,0.062442153915138,,,,51.484409840093925,26.072618051859177,0.0,7.0895247927218765,13.999361294443261,0.0,0.5728903784355545,-0.0027052393451169015,GOOGL
22,GOOGL,2001-12-31,2001,FY,0.006285365225040952,0.0005079869032109672,0.002254487329926984,0.0013090571593124423,,,,,,34513389792.49,,4941.072268073013,399.3403581386388,1113.3351545964515,1917.4105440272222,0.0,0.0,,,,,0.00020238522040277578,0.0005215367168575467,0.0,0.0,,0.0,0.0,4.428571428571429,0.0,0.0,0.0,0.1909147710179807,0.0,-0.41935483870967744,-0.15041769837780297,-1.3,0.0,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,-0.0009454301706145416,GOOGL
23,GOOGL,2000-12-31,2000,FY,0.014252899849181898,-0.010957457545765234,,,0.0,0.020314186439848222,0.020314186439848222,0.020314186439848222,0.0,3365005052.1299996,3365005052.1299996,-229.06773670047647,176.10451392767425,0.0,0.0,123.55897231879267,123.55897231879267,176.10451392767425,-228.33718206758496,0.0,0.0,-0.004365520934567823,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.550345405065941,0.0,0.0,,0.0,,0.07076945879796188,-0.541125064257913,-0.3134067246970473,-0.014648233579560084,0.0,27234000.0,-19638000.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.5393992803113755,,GOOGL
24,GOOGL,1999-12-31,1999,FY,0.0,-0.0035294117647058825,,,,,,,,4266999999.9999995,,-711.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0014061401453011485,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,GOOGL
0,GOOG,2023-12-31,2023,FY,24.33840063341251,5.842834520981789,8.055898653998417,5.502375296912114,8.781947743467933,22.43697545526524,20.125178147268407,22.43697545526524,2.2812351543942992,1779945900000.0,1784401900000.0,24.120142286062745,5.7904380046455035,17.494013523873175,25.61257500539607,6.2811496264719695,6.2811496264719695,5.804934058569783,18.541359531998463,17.537808857350658,25.676694726239297,0.04145912524644709,0.03904332148522042,0.10058614082200869,0.07083639833793913,0.04630139548415923,2.096584936563424,273.67857142857144,1.3787654990175486,0.0,0.0,0.05343305334521819,0.14778102370247956,0.07256108471341378,-0.31697560592062585,-0.10491746748472644,-2.6997321279089235,0.07306583732929074,54.31067603676103,0.2326803894029712,0.19773897758270498,2.207125890736342,89716000000.0,254181000000.0,52517000000.0,0.10058614082200869,44111000000.0,6310500000.0,1335000000.0,56.95251045888989,20.51229262292623,0.0,6.408848302893837,17.794207927398904,0.0,0.26041096905557576,-2.5535233570863025,GOOG
1,GOOG,2022-12-31,2022,FY,21.65168797366608,4.590982163362168,7.004133813059787,4.593891142922759,8.708719283472403,19.608359488632015,17.23187629181658,19.608359488632015,2.299318686366072,1159079990000.0,1166879990000.0,19.327019108917497,4.098063860328954,12.668233127493307,19.31478070321613,4.525110836092198,4.525110836092198,4.125641679277037,12.855348573317174,12.753483687633205,19.444759040159973,0.05174103644046171,0.0517738210630312,0.11586841776500718,0.08125355906960445,0.08593147515699019,2.377994227994228,209.64145658263305,1.5256286266924566,0.0,0.0,0.05559405450508422,0.13965690364734334,0.08499058215427746,-0.3441171648723974,-0.11131892686928113,-1.9767076845806129,0.06845663211189523,45.005406841454224,0.22015912822918748,0.17943869307641674,2.7689275051672664,95495000000.0,225100000000.0,55675000000.0,0.11586841776500718,40264000000.0,5582500000.0,1920000000.0,51.95296921184008,14.83102620381449,7.722082676323067,7.025584976899001,24.610569422776912,47.26704119850187,0.2341339246673746,-2.4102426701370283,GOOG
2,GOOG,2021-12-31,2021,FY,19.294315884070997,5.694076237549615,6.863775930502509,5.018497715869093,10.45824908260316,18.844828877405828,17.019546169400133,18.844828877405828,2.1524002096907062,1931912040000.0,1937173040000.0,25.408862467612746,7.498581492565121,21.07877667699559,28.82934459499791,7.6774377173286705,7.6774377173286705,7.519001696184942,21.251418353354175,21.13617858857417,28.90785292186474,0.039356346679220444,0.03468687942956244,0.11284201323345322,0.07903570593540199,0.05771488124622895,2.928113424845146,227.4971098265896,1.2054239606486656,0.0,0.0,0.052438120301043716,0.12250569599863374,0.06784072057628289,-0.26884301488238116,-0.09563843702573777,-1.9805481874447393,0.059680868819307786,49.13590924170753,0.23554803820307754,0.2270353394347482,4.703325095484161,123889000000.0,227262000000.0,80510000000.0,0.11284201323345322,35827000000.0,5813000000.0,949000000.0,57.05139401561111,19.862311720855605,3.849412740334779,6.397740253290291,18.376511512340567,94.81965811965811,0.30215590041131,-1.8452782146334157,GOOG
3,GOOG,2020-12-31,2020,FY,13.405016920871425,2.957406993960189,4.78279006368828,3.146444854410002,10.03898263260558,16.34391671171065,14.68267490775775,16.34391671171065,1.976084580855914,1192653468800.0,1191266468800.0,29.61716131018898,6.534120808428342,18.313578232295313,27.837767401909296,5.3591805162125254,5.3591805162125254,6.526521932645581,21.690545853134502,18.2922804004668,27.805393385150435,0.03376420817399462,0.03592242098881153,0.12029980588108419,0.0837630156187425,-0.025254456401012364,3.0667558151810534,305.36296296296297,1.617224167473739,0.0,0.0,0.060549946035381066,0.15106258252203783,0.07077242691229475,-0.34213193292795285,-0.12206961161910293,-1.6267065780827918,0.0711730319350014,32.97804278331429,0.13848039694530276,0.135587684682622,4.665284012126625,117462000000.0,199924000000.0,77224000000.0,0.12029980588108419,29438000000.0,5575000000.0,863500000.0,62.758715148991655,24.075732899022803,3.136005287258651,5.815925312261025,15.160493827160494,116.39010989010988,0.18094848659141563,-1.6363452092782778,GOOG
4,GOOG,2019-12-31,2019,FY,11.684806149616804,2.4792952890285247,3.9359164650099046,2.2359355237396694,8.639596532466257,14.542532731924528,12.910773380152355,14.542532731924528,1.159911405783458,926000851999.9999,922270851999.9999,26.963306991235473,5.7211047529609464,16.984608437270726,29.897999870851088,4.596860892961745,4.596860892961745,5.698059719381923,18.66718317613245,16.916193176815845,29.777568513496057,0.037087438878511965,0.03344705345908257,0.07926351009223498,0.05787052977612184,-0.07549690321013643,3.374051878552,342.31,1.5875141950324665,0.0,0.0,0.05900887820730645,0.16074683208016954,0.0819219380302926,-0.4319148936170213,-0.1454864479138993,-1.9988116458704694,0.06668849663591936,28.482323291615117,0.1364617771040882,0.13557910195573733,4.78825318078649,107357000000.0,178839000000.0,78111000000.0,0.07926351009223498,24342500000.0,4969500000.0,1053000000.0,61.99657722557566,28.23196005341048,5.071700790030043,5.887421795431398,12.928609962237008,71.96796796796797,0.17048579740074066,-1.6999809412702354,GOOG
5,GOOG,2018-12-31,2018,FY,9.84210469812568,2.2110008843917215,3.450804380047998,1.6424249151624084,7.8510097775414005,12.777709041278394,11.331235662070014,12.777709041278394,0.30176824277795655,719814311805.6,707125311805.6,23.41925793224883,5.261069820752965,15.005197135886265,31.52655535238262,4.052369625315829,4.052369625315829,5.168326853767386,15.541898804466129,14.74068315869171,30.970800271793973,0.04269990120493861,0.03171929152495961,0.022974981421847906,0.017530671157084437,-0.27889137984087214,3.919006354708261,230.8859649122807,1.5607431025507548,0.0,0.0,0.05939233585978555,0.15654989438601363,0.08637753874703598,-0.5240457776573346,-0.18373910056351822,-2.7824017708909796,0.0,25.212285394074236,0.127522296727877,0.14451486712681724,5.0659838310978555,101056000000.0,157520000000.0,80512000000.0,0.022974981421847906,19949000000.0,3757500000.0,928000000.0,56.537798112835205,26.83453962283162,6.7852524811499775,6.45585806634266,13.601873001370489,53.79313459801265,0.17303578264688,-1.8083794648855898,GOOG
6,GOOG,2017-12-31,2017,FY,7.997637261822176,0.9135003654250362,2.6759312947385894,1.7247712238363877,7.349486315448892,11.002261311644991,9.599834080283651,11.002261311644991,1.5019152272483338,725205883953.6,718459883953.6,57.27419712159217,6.541932109093861,19.552071498573778,30.33445785559041,4.755386053649132,4.755386053649132,6.481077840003608,18.64531398940129,19.37019449337036,30.052281087279876,0.017459869369744575,0.032965810853141965,0.13579494039422435,0.10496464684862769,-0.17507071860483223,5.140305173055452,239.87155963302752,2.929316063812984,0.0,0.0,0.061990888999143026,0.14997068242298497,0.09852758559517474,-0.35545010919090886,-0.11893013395877497,-1.906579898770788,0.06927066889179559,15.037879468047095,0.0702869946966393,0.07119242533285354,5.157016900650637,100125000000.0,133063000000.0,79515000000.0,0.13579494039422435,16468500000.0,2589000000.0,508500000.0,61.5878850750981,25.11912335739201,5.997521005638067,5.926490243250468,14.530761874402295,60.858477970627504,0.08302841929941902,-0.9511600709022017,GOOG
7,GOOG,2016-12-31,2016,FY,6.562542516297555,1.4160005664263977,2.6197246335220075,1.8773384653144725,6.276187334494824,10.107560055121708,8.669968351605842,10.107560055121708,0.3353532504838778,530830310256.85004,521847310256.85004,27.252813957123422,5.880342855557094,14.73055584018343,20.5556966487318,3.817934277862209,3.817934277862209,5.7808324868935,17.476467188775956,14.48127734090493,20.207841939933783,0.03669345857544435,0.048648314726988134,0.03228660203112863,0.02680048000859717,-0.3008372404554588,6.290761518262115,191.25806451612902,1.8500872779546154,0.0,0.0,0.07737725983693726,0.1545108117688763,0.11806181603252595,-0.2833832833832834,-0.11312477844735909,-1.662109375,0.0742533676001418,17.94511053665946,0.13327267430559236,0.13185578316026048,4.992859580150169,88652000000.0,119261000000.0,76947000000.0,0.03228660203112863,14070500000.0,1986000000.0,134000000.0,57.54475363346331,21.201121293186862,2.7838806989583924,6.342889263631253,17.216070553650173,131.11194029850745,0.140093213268506,-0.7423861682075353,GOOG
8,GOOG,2015-12-31,2015,FY,5.475156335315483,1.1936131401903949,1.9000849253923926,1.176163082660085,5.334752734349852,8.7857023961494,7.3461821690883635,8.7857023961494,0.38872011000572926,519634963050.98,508305963050.98,31.785843103191823,6.929482498112789,19.967528552527664,32.25743143900801,4.318379827733335,4.318379827733335,6.778407007040766,20.812593172459565,19.53219962538349,31.554159975850766,0.0314605466576277,0.031000608399053376,0.0433803425551188,0.035399190294382925,-0.4638660279244974,4.666701191092698,186.15384615384616,1.5918766821629557,0.0,0.0,0.08182533438237609,0.16378402165650963,0.13370314862912905,-0.38099446664617276,-0.13221939217751938,-1.9583251036934624,0.06938350958140527,15.360710305241051,0.1282818310273891,0.12797369760068888,4.115566863406357,70804000000.0,100615000000.0,62984000000.0,0.0433803425551188,12732500000.0,1823000000.0,661000000.0,67.70039605808851,25.02538701888936,0.0,5.391401250988569,14.585189021232521,0.0,0.13585859005576287,-0.7239218427323075,GOOG
9,GOOG,2014-12-31,2014,FY,4.882202164627465,1.0684463578715337,1.6551894007015673,0.8445342057476669,4.763403711931419,7.730036305564614,6.235365362117355,7.730036305564614,0.39486061051774074,354865733040.0,341755733040.0,24.5683836222653,5.376672066180816,15.859212238112264,31.08222239117106,3.3958443353110046,3.3958443353110046,5.178038712140725,15.914120281257276,15.273316635681088,29.93393474993431,0.04070271839510605,0.03217273164753017,0.05011483253588517,0.039936552965310027,-0.610477299185099,4.801249628086879,163.32673267326732,1.5491553586264193,0.0,0.0,0.0886501719670914,0.14896743988727443,0.15408783448864893,-0.48976582052198786,-0.16604293874335238,-2.2010443864229763,0.06483235102498447,13.63196264593411,0.12131058416682287,0.13021176088779107,3.4833244940577766,63880000000.0,84294000000.0,54052000000.0,0.05011483253588517,10473000000.0,2084000000.0,874000000.0,63.907213527067775,24.365536569226578,18.78206375773617,5.711405330564209,14.980174927113703,19.43343419062027,0.1382200956937799,-0.8106551949539005,GOOG
10,GOOG,2013-12-31,2013,FY,4.493446213270892,0.9704191404172157,1.401474515560745,0.8488163085027054,4.410224509897651,6.557765072034573,5.238986490962942,6.557765072034573,0.4001852306612171,371589125751.34,357936125751.34,28.76076824700774,6.211268295049561,19.914739576147703,32.88108359891514,4.256023156276443,4.256023156276443,5.9830526661318855,19.99084757058587,19.183028337603304,31.67296042397487,0.03476958582648569,0.030412623020519718,0.060073990081205834,0.047286332491886046,-0.7625244345154985,4.581719889363842,168.26506024096386,1.4441950464396285,0.0,0.0,0.08016715419974926,0.13292101964061848,0.15829426613775693,-0.3943405327187952,-0.12299206017551191,-1.867986798679868,0.05587964897618053,11.965996270511335,0.12714128023394589,0.13838606713652235,3.1817655121349753,56978000000.0,69751000000.0,49275000000.0,0.060073990081205834,8987500000.0,2232500000.0,465500000.0,57.28959465106561,34.62545440482636,6.0132260809033955,6.371139510117146,10.541377904606604,60.69953051643193,0.1479801624116643,-0.5526582070580397,GOOG
11,GOOG,2012-12-31,2012,FY,3.833513649540014,0.8203375397132264,1.269739179705142,1.0196726092030102,3.6740608745207815,5.479231317922514,4.10321575582554,5.479231317922514,0.42946049275664017,230619630141.68002,221378630141.68002,21.478963410792588,4.5963055334664675,13.876865644243336,17.280056207229133,3.215779546004044,3.215779546004044,4.4121301473179875,14.080818607154308,13.320815340374272,16.58763900357261,0.04655718159552931,0.057870182134109535,0.0772083943387018,0.05903110940531781,-0.587775092227452,4.216642254307038,151.9047619047619,1.5478252770792587,0.0,0.0,0.07663178873941205,0.13538614848031888,0.19200835838717242,-0.19694325771707083,-0.06523168908819132,-1.1049966239027684,0.05365221723966119,10.056511851752814,0.13311624540528796,0.14167150472370296,2.4980871083960676,46117000000.0,53705000000.0,38371000000.0,0.0772083943387018,7378500000.0,1300000000.0,360000000.0,62.45191828599901,35.59077251138897,8.933071629349618,5.844496214327315,10.255467196819085,40.85940594059406,0.14971763229449905,-0.2500665705021319,GOOG
12,GOOG,2011-12-31,2011,FY,2.935842526723216,0.7541564089883644,1.1280977813408164,0.8618155861983703,3.4564017569595102,4.50348407113366,3.8122966629163284,4.50348407113366,0.3301031750137013,207739837695.15,201960837695.15,21.335096815769745,5.480539182037989,14.262948005159629,18.669887453504987,3.5727893661561616,3.5727893661561616,5.3280790844255375,15.524701183423014,13.866174918994163,18.150520148750786,0.04687112548094248,0.053562186836443156,0.0723020036116605,0.0579270813238901,-0.4442309170574218,5.91921911814204,202.44827586206895,1.4958406079901407,0.0,0.0,0.08505474211845403,0.1361825616673262,0.12296414693967536,-0.23604531410916582,-0.09070043529877325,-1.8573743922204213,0.0520775623268698,8.741707838746692,0.14877007786720553,0.1529772191673213,2.705691990694776,43845000000.0,49221000000.0,38329000000.0,0.0723020036116605,5587000000.0,535500000.0,237000000.0,59.43226487270808,16.27388535031847,5.950485289657264,6.141445236552171,22.428571428571427,61.33953488372093,0.16746065869808238,-0.26628219514244605,GOOG
13,GOOG,2010-12-31,2010,FY,2.3000335525170157,0.6671595567735487,0.8692292826111337,0.55404443850577,2.7435514989012186,3.627292776574446,3.0546572957458857,3.627292776574446,0.317224367735712,188544027771.0,178379027771.0,22.168609967195763,6.430340976467378,17.015073348163522,26.69460962353108,4.0774210715814965,4.0774210715814965,6.083661122437843,15.699615188435134,16.09773736765635,25.255419477700695,0.045108827368056034,0.03746074634927451,0.0749335005730845,0.05989524813745657,-0.8946488294314381,4.157863145258103,17.929188255613127,1.302880658436214,0.0,0.0,0.06691449814126393,0.1283039459772859,0.1261862370572678,-0.3626026531901453,-0.13703488966952013,-2.878223495702006,0.046928822345759014,7.378998470315215,0.1645287573630241,0.16824592985301973,2.137263878171911,31566000000.0,38941000000.0,29952000000.0,0.0749335005730845,4101857500.0,349433500.0,451703000.0,62.266975887589105,16.92377843908995,9.075069597772872,5.861855257896841,21.56728778467909,40.22007722007722,0.18392768322484376,-0.3151848441053637,GOOG
14,GOOG,2009-12-31,2009,FY,1.8697819294968205,0.5154979119365439,0.7365261736904284,0.6724975098773801,1.9357336162693257,2.8464458719547494,2.397590066109282,2.8464458719547494,0.018157640690977347,195298011473.6,185100423473.6,29.951624715602364,8.257647459538278,20.963274017319083,22.959192819636247,5.4243083109804004,5.4243083109804004,7.826470070653286,18.950662301465137,19.868665680312937,21.76036653655933,0.033387170462211395,0.043555538204493524,0.0,0.0,-1.0440335189456535,10.615944795697272,36.19139385125809,1.428766551009992,0.0,0.0,0.07049701100138715,0.12020969648798635,0.14019641266275554,-0.0869333176473922,-0.03424392053584517,-0.5313151935173206,0.049218870603630026,5.7458750706262345,0.17961127643290287,0.18726547293130028,1.7958737194178296,26419491000.0,30326721000.0,24674404000.0,0.0,2921953500.0,196935500.0,465255500.0,49.4121841835224,8.908913441310974,26.594881455069274,7.386842051837843,40.97020387553447,13.72444545829803,0.1811023062182926,-0.06402866381304838,GOOG
15,GOOG,2008-12-31,2008,FY,1.7355417999931522,0.33657736288533463,0.6253093669519156,0.4375092128308382,1.2617712296142696,2.24861154617517,1.7838576822213248,2.24861154617517,0.24717417256736093,96196999116.16,87540327116.16,22.75851214215382,4.413607324254722,12.249936439204228,17.508202742605377,3.406546592286899,3.406546592286899,4.016431203441069,9.41317929600349,11.147576877582262,15.932657041130636,0.04393960350983481,0.057116085225957985,0.0961288029241405,0.08545090394844429,-0.9308487679577176,8.765157747959464,17.025435585688506,1.8578473655845549,0.0,0.0,0.08270674518422338,0.12815423331826908,0.18372645692974676,-0.30033158632584295,-0.10820837281004608,-1.5724257894094689,0.05137590012640195,4.126586270540815,0.15471364548630298,0.16300385433961342,1.149971833699503,17876092000.0,22402318000.0,16649469000.0,0.0961288029241405,2474983000.0,230055000.0,143052500.0,44.24756796685562,7.535975733241965,12.112538691036113,8.249040947819083,48.43433855418979,30.134062669299734,0.14968230660286522,-0.18780015412107745,GOOG
16,GOOG,2007-12-31,2007,FY,1.3347548501103477,0.3381306732755994,0.4645512240926203,0.27127624217813945,1.1436892054502181,1.8250683767418452,1.6041938522467414,1.8250683767418452,9.676457993171432e-05,214083087164.93997,208001494164.93997,50.92705678897262,12.901245497310892,37.06803277428615,63.47772979209919,9.435262930116375,9.435262930116375,12.534751696484495,31.46168805641826,36.01501783681851,61.6744779693053,0.019635927600209026,0.01575355645633795,0.0,0.0,-0.9198836893949008,8.493378371607024,4226.43391521197,1.3738807532376085,0.0,0.0,0.07709118231147116,0.12775622445384732,0.1083827370639008,-0.41604665296489773,-0.14480185773327758,-2.4831500385466767,0.05234703705306248,3.7262596497746667,0.16601882606588936,0.1860889509541501,1.070066361447335,15253536000.0,19943715000.0,14643011000.0,0.0,1815057000.0,246637500.0,0.0,50.761613876256135,15.486144334145227,0.0,7.190472723932239,23.569456161868235,0.0,0.18527013978470122,-0.1932749819144808,GOOG
17,GOOG,2006-12-31,2006,FY,0.8796297019649815,0.25526016920201494,0.29698687740066537,0.13915842502903786,0.932631601052595,1.4133773400330214,1.2564478505396415,1.4133773400330214,0.08194239898144597,138283641080.19,134738970080.19,44.93454672484586,13.039577875073421,38.6212350538499,82.42404293959623,8.115313352718688,8.115313352718688,12.705329997414408,33.08347517141344,37.631243968785995,80.31123977337562,0.022254591909504354,0.01213238230418813,0.05797630728927032,0.05347741186750579,-0.870349795233969,9.995383213231467,0.0,1.163467368720686,0.0,0.0,0.0,0.11585088313279586,0.10241563644841696,-0.5314324112667811,-0.17942601530969077,-3.3269247244898494,0.0,2.84912725701578,0.15108448106274056,0.1855963712573933,0.8959899471272279,11735260000.0,15147880000.0,11606336000.0,0.05797630728927032,1005158000.0,163372000.0,0.0,45.51229396703435,18.24288578510859,0.0,8.01981109245731,20.00779944025875,0.0,0.18060298688250595,-0.15782845237162751,GOOG
18,GOOG,2005-12-31,2005,FY,0.556343663057827,0.13281035532990643,0.22289980785151678,0.14693138590608618,0.7281516195803832,0.8536492336255018,0.8284825532657942,0.8536492336255018,0.04793798411405195,113978695203.38,110101521203.38,77.78007953024334,18.56766003808385,46.34369181188914,70.3049245489497,12.1009890164463,12.1009890164463,17.93605034460525,45.85480810939199,44.76723441661496,67.91338615621098,0.012856762374627921,0.014223754685971556,0.05615653622794965,0.05149392809234358,-1.614755798408223,12.07575021733764,0.0,1.678331537460497,0.0,0.0,0.0,0.07884226919668456,0.02703349447658364,-0.3408186964254203,-0.1365494513371214,-2.852902536315739,0.0,1.597154596778398,0.13875095222378883,0.1466257693265947,0.6976204013225276,8255687000.0,9141274000.0,8148215000.0,0.05615653622794965,535160500.0,74123500.0,0.0,40.9071899598603,16.40471606360312,0.0,8.922636836168703,22.249699329439757,0.0,0.15557954028243254,-0.07596842194543062,GOOG
19,GOOG,2004-12-31,2004,FY,0.2918916361005631,0.0365291163110327,0.08942333969817683,0.060227522266188174,0.19515714642165893,0.26808001449574737,0.23909378787840865,0.26808001449574737,0.0002529733675512676,52445046403.2,52020075403.2,131.40202897682144,16.4444588550879,53.677261620971,79.69778299670693,17.905101986168923,17.905101986168923,16.311206649143067,52.56331728736491,53.24230577456081,79.05197850494416,0.0076102325647984794,0.012547400472122537,0.0006493559699780407,0.0005740412048104773,-0.42940894140946684,7.913390800545292,742.6821345707657,2.4480017237966623,0.0,0.0,0.1312062530591307,0.07074826689761111,0.05851689120772294,-0.32648990219478347,-0.10002279552104071,-2.148505115408189,0.08740248016523147,0.46939997409353995,0.13407054534903998,0.12794473665988773,0.18623020227519646,2353097000.0,2735169000.0,2309170000.0,0.0006493559699780407,268517500.0,39423500.0,0.0,43.75859731351492,8.181151481182422,0.0,8.341218009912513,44.61474657198825,0.0,0.13626199021118066,-0.029195817431988645,GOOG
